folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_ele,cd,periodo,sexo,edad,nivel,anio,cond_activ,p1,p2,p3,p3_8esp,p4,p4_8esp,p5,p6,p6_8esp,p7,p8,p9,p10,p11,p11_8esp,p12_1,p12_2,p12_3,p12_4,p13,p13_8esp,p14,p14_8esp,p15,p16,p17,p18,p18_8esp,obs,tipracsem,actfis,factor,upm_dis,est_dis
11B193,16,40046,2,1,0,1,15,1121,1,71,3,2,8,1,0,0,,0,,0,0,,2,5,120,1,1,,0,0,0,4,4,,7,,2,1,1,0,,,360,11,29585,326,3
11B193,16,40046,3,1,0,2,15,1121,2,68,2,6,1,1,0,0,,0,,0,0,,2,1,45,1,1,,0,2,0,0,4,,2,,2,1,1,0,,,315,11,31355,326,3
11B193,16,40046,4,1,0,5,15,1121,2,25,7,4,7,2,2,0,,5,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,37302,326,3
11A204,16,40102,2,1,0,1,15,1121,1,51,2,6,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,39277,327,2
11A204,16,40102,1,1,0,1,15,1121,2,41,3,3,7,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,9082,327,2
11A204,16,40102,4,1,0,2,15,1121,2,30,2,6,1,2,1,8,EMBARAZADA,0,,1,8,QUE TENGA A SU BEBE,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,19441,327,2
12B191,16,40205,2,1,0,2,15,1121,2,35,8,2,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,18773,328,3
12B191,16,40205,4,1,0,1,15,1121,2,65,4,3,7,1,0,0,,0,,0,0,,2,4,60,1,1,,0,2,0,0,4,,6,,3,1,3,0,,,240,11,21113,328,3
12B191,16,40205,3,1,0,1,15,1121,2,78,7,5,1,1,0,0,,0,,0,0,,2,7,15,1,5,,0,2,0,0,4,,6,,1,1,2,0,,,15,12,52784,328,3
11A205,16,40232,1,1,0,1,15,1121,1,38,7,5,1,1,0,0,,0,,0,0,,2,2,180,2,2,,0,0,3,0,4,,1,,1,1,1,0,,,1080,11,14484,329,2
11A205,16,40232,2,1,0,2,15,1121,2,50,6,3,1,1,0,0,,0,,0,0,,2,5,30,1,1,,1,0,0,0,4,,7,,1,1,2,0,,,90,12,32755,329,2
12A205,16,40263,2,1,0,1,15,1121,1,41,7,5,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,19915,330,3
12A205,16,40263,4,1,0,2,15,1121,2,19,4,3,7,2,1,7,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,22053,330,3
12A205,16,40263,1,1,0,1,15,1121,1,39,4,3,1,2,1,5,,0,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,19915,330,3
11A198,16,40358,4,1,0,1,15,1121,2,51,2,6,7,2,1,8,PANDEMIA,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,17431,331,2
11A198,16,40358,2,1,0,3,15,1121,2,46,2,6,7,2,2,0,,3,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,26148,331,2
11A198,16,40358,3,1,0,2,15,1121,2,40,3,3,7,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,18999,331,2
11B192,16,40365,3,1,0,1,15,1121,2,44,7,5,7,2,1,8,POR LA PANDEMIA,0,,1,8,QUE BAJE EL CONTAGIO,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16886,332,2
12B192,16,40368,2,1,0,3,15,1121,1,35,7,5,1,2,1,3,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,36875,333,4
12B192,16,40368,1,1,0,1,15,1121,2,50,7,5,7,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,18532,333,4
12B192,16,40368,3,1,0,1,15,1121,1,75,7,5,8,1,0,0,,0,,0,0,,2,3,50,2,1,,1,0,0,0,4,,3,,1,2,0,0,,,250,11,10717,333,4
12A206,16,40391,1,1,0,3,15,1121,1,27,7,4,1,1,0,0,,0,,0,0,,1,5,60,2,2,,0,0,0,4,4,,6,,3,2,0,0,,,180,11,41236,334,3
12A206,16,40391,2,1,0,1,15,1121,1,35,2,6,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,21744,334,3
12A206,16,40391,3,1,0,1,15,1121,2,32,7,2,6,2,2,0,,5,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,9562,334,3
12A206,16,40391,4,1,0,2,15,1121,2,76,6,3,7,1,0,0,,0,,0,0,,2,4,20,1,1,,1,0,0,0,4,,6,,2,1,9,0,,,80,12,20093,334,3
12A207,17,40011,3,1,0,2,29,1121,2,61,7,3,2,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,7457,335,3
12A207,17,40011,2,1,0,2,29,1121,2,42,9,5,1,1,0,0,,0,,0,0,,2,8,0,0,0,,0,0,0,0,0,,0,,0,0,0,2,,,0,13,5205,335,3
12A207,17,40011,4,1,0,1,29,1121,1,52,3,3,1,1,0,0,,0,,0,0,,2,1,60,1,1,,0,2,0,0,4,,7,,1,1,2,0,,,420,11,2813,335,3
11A198,17,40012,3,1,1,1,29,1121,1,72,0,,10,2,1,5,,0,,1,8,MEJORAR DE SU SALUD,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,10287,336,2
11A198,17,40012,2,1,0,1,29,1121,1,67,4,3,8,1,0,0,,0,,0,0,,2,4,15,1,1,,0,0,0,4,4,,6,,1,1,2,0,,,60,12,20576,336,2
11A198,17,40012,4,1,0,2,29,1121,2,40,3,3,7,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,19390,336,2
11B191,17,40110,1,1,1,2,29,1121,2,46,7,5,1,1,0,0,,0,,0,0,,2,6,30,1,1,,1,0,0,0,4,,7,,1,2,0,0,,,60,12,13480,337,2
11B191,17,40110,2,1,0,1,29,1121,1,81,2,6,1,1,0,0,,0,,0,0,,2,1,60,1,1,,1,0,0,0,4,,7,,1,2,0,0,,,420,11,7795,337,2
11B191,17,40110,3,1,0,1,29,1121,1,58,7,1,1,1,0,0,,0,,0,0,,2,1,45,1,1,,1,0,0,0,4,,7,,2,2,0,0,,,315,11,27051,337,2
11B191,17,40110,4,1,0,3,29,1121,2,29,7,3,1,1,0,0,,0,,0,0,,2,5,60,1,5,,0,0,0,4,4,,3,,1,1,2,0,,,180,11,31453,337,2
12A204,17,40133,3,1,0,3,29,1121,1,21,7,1,6,1,0,0,,0,,0,0,,1,5,90,1,1,,0,2,0,0,1,,3,,3,1,1,0,,,270,11,22411,338,3
12A204,17,40133,4,1,0,1,29,1121,2,60,3,3,1,1,0,0,,0,,0,0,,2,8,0,0,0,,0,0,0,0,0,,0,,0,0,0,3,,,0,13,12037,338,3
12B193,17,40147,1,1,0,1,29,1121,1,44,2,6,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,15935,339,3
12B193,17,40147,2,1,0,2,29,1121,2,38,4,3,7,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,13093,339,3
12B193,17,40147,4,1,0,2,29,1121,2,36,7,1,1,2,2,0,,6,,1,8,DINERO,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,13093,339,3
12B193,17,40147,3,1,0,1,29,1121,2,70,5,3,8,2,2,0,,5,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,7363,339,3
11A205,17,40168,2,1,0,1,29,1121,1,89,0,,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,5340,340,2
11A205,17,40168,3,1,0,1,29,1121,1,30,3,3,1,1,0,0,,0,,0,0,,2,4,90,1,1,,0,2,0,0,4,,7,,1,1,1,0,,,360,11,11615,340,2
11A205,17,40168,4,1,0,4,29,1121,1,22,4,3,1,1,0,0,,0,,0,0,,1,4,180,1,1,,0,0,3,0,1,,1,,2,1,2,0,,,720,11,23865,340,2
12B191,17,40174,1,1,0,2,29,1121,2,27,4,3,7,2,2,0,,5,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,14859,341,2
11A205,17,40201,2,1,0,2,29,1121,2,45,4,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,36618,342,2
11A205,17,40201,4,1,0,1,29,1121,1,43,3,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16192,342,2
11A206,17,40297,1,1,0,3,29,1121,2,18,4,2,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,37498,343,2
11A206,17,40297,4,1,0,4,29,1121,1,18,4,2,6,1,0,0,,0,,0,0,,1,6,60,1,1,,0,0,0,4,1,,2,,3,2,0,0,,,120,12,43982,343,2
12B192,17,40304,1,1,0,5,29,1121,2,21,7,2,6,1,0,0,,0,,0,0,,2,5,30,1,5,,0,2,0,0,3,,1,,1,2,0,0,,,90,12,31518,344,3
12B192,17,40304,3,1,0,3,29,1121,2,26,4,2,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,18773,344,3
12B192,17,40304,2,1,0,1,29,1121,2,63,3,1,1,1,0,0,,0,,0,0,,3,4,20,1,2,,1,0,0,0,2,,7,,1,2,0,0,,,80,12,16753,344,3
12B192,17,40304,4,1,0,2,29,1121,2,36,7,5,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,11693,344,3
11A206,17,40327,2,1,0,2,29,1121,2,28,4,3,7,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,14717,345,2
11A206,17,40327,4,1,0,1,29,1121,2,29,3,2,7,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,14717,345,2
11A206,17,40327,1,1,0,1,29,1121,1,60,3,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6329,345,2
11B192,17,40334,4,1,0,1,29,1121,2,78,0,,7,2,2,0,,2,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,16883,346,2
11B192,17,40334,3,1,0,1,29,1121,1,64,2,6,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,34549,346,2
12A198,17,40357,2,1,0,1,29,1121,2,42,8,2,1,1,0,0,,0,,0,0,,2,6,40,1,5,,0,2,0,0,2,,7,,1,2,0,0,,,80,12,4747,347,3
12A198,17,40357,3,1,0,1,29,1121,2,55,4,3,1,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,4534,347,3
12A198,17,40357,1,1,0,2,29,1121,2,48,0,,7,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,8710,347,3
13A207,18,40044,2,1,0,2,27,1121,1,40,7,5,1,1,0,0,,0,,0,0,,3,1,60,2,2,,1,0,0,0,4,,7,,1,1,1,0,,,420,11,39716,348,4
13A207,18,40044,1,1,0,2,27,1121,2,28,7,5,1,1,0,0,,0,,0,0,,2,5,60,1,1,,0,2,0,0,4,,6,,2,1,2,0,,,180,11,17465,348,4
13A207,18,40044,4,1,0,1,27,1121,2,68,7,5,8,1,0,0,,0,,0,0,,2,4,20,1,5,,0,0,3,0,3,,2,,1,1,1,0,,,80,12,27526,348,4
13A207,18,40044,3,1,0,1,27,1121,1,48,7,4,1,1,0,0,,0,,0,0,,2,4,60,1,2,,1,0,0,0,4,,7,,1,1,2,0,,,240,11,35283,348,4
13A198,18,40072,3,1,0,1,27,1121,2,36,6,3,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,12008,349,3
13A198,18,40072,2,1,0,3,27,1121,1,39,7,5,1,1,0,0,,0,,0,0,,2,3,60,1,1,,1,0,0,0,4,,7,,2,1,2,0,,,300,11,21921,349,3
13A198,18,40072,1,1,0,1,27,1121,1,56,4,3,1,1,0,0,,0,,0,0,,1,3,20,1,1,,1,0,0,0,3,,7,,1,1,1,0,,,100,12,5527,349,3
11B193,18,40080,2,1,0,1,27,1121,2,64,7,5,4,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6151,350,2
11B193,18,40080,3,1,0,2,27,1121,1,23,4,3,1,1,0,0,,0,,0,0,,2,5,30,1,5,,0,0,3,0,4,,7,,1,1,2,0,,,90,12,15270,350,2
11B193,18,40080,1,1,0,1,27,1121,1,20,7,1,6,1,0,0,,0,,0,0,,2,4,40,1,1,,1,0,0,0,3,,7,,1,1,2,0,,,160,11,7635,350,2
11B193,18,40080,4,1,0,2,27,1121,2,33,7,4,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,13786,350,2
11A204,18,40099,2,1,0,1,27,1121,1,23,3,3,1,1,0,0,,0,,0,0,,2,5,60,1,1,,1,0,0,0,4,,7,,1,1,1,0,,,180,11,26389,351,2
11A204,18,40099,3,1,0,2,27,1121,2,26,7,5,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,7942,351,2
11A204,18,40099,4,1,0,2,27,1121,2,27,3,3,7,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,15884,351,2
11A204,18,40099,1,1,0,2,27,1121,2,37,7,5,1,1,0,0,,0,,0,0,,2,4,30,1,1,,0,2,0,0,4,,7,,1,1,3,0,,,120,12,22258,351,2
13A204,18,40134,4,1,0,1,27,1121,2,28,7,5,1,1,0,0,,0,,0,0,,2,3,90,1,2,,0,2,0,0,3,,2,,2,2,0,0,,,450,11,10322,352,4
13A204,18,40134,2,1,0,1,27,1121,1,50,4,3,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,20852,352,4
13A204,18,40134,3,1,0,1,27,1121,2,28,7,5,7,2,1,5,,0,,1,3,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,20643,352,4
13A204,18,40134,1,1,0,1,27,1121,1,31,4,2,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,22258,352,4
11A207,18,40138,1,1,0,1,27,1121,2,58,4,1,1,1,0,0,,0,,0,0,,2,6,30,1,1,,1,0,0,0,4,,6,,3,1,1,0,,,60,12,8533,353,2
11A207,18,40138,2,1,0,3,27,1121,1,30,7,5,1,1,0,0,,0,,0,0,,1,6,60,2,1,,1,0,0,0,3,,7,,3,9,0,0,,,120,12,30931,353,2
11A207,18,40138,4,1,0,1,27,1121,1,34,2,6,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,20621,353,2
11A207,18,40138,3,1,0,2,27,1121,2,39,3,3,7,1,0,0,,0,,0,0,,2,6,60,1,1,,1,0,0,0,4,,7,,2,2,0,0,,,120,12,17868,353,2
12A205,18,40163,2,1,0,2,27,1121,2,38,6,3,1,1,0,0,,0,,0,0,,2,3,40,1,1,,0,2,0,0,4,,2,,2,1,2,0,,,200,11,14967,354,3
12A205,18,40163,1,1,0,1,27,1121,2,54,7,5,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6866,354,3
12A205,18,40163,3,1,0,3,27,1121,2,23,7,5,1,1,0,0,,0,,0,0,,2,3,90,2,2,,1,0,0,0,4,,7,,2,1,2,0,,,450,11,30258,354,3
12B191,18,40205,4,1,0,1,27,1121,1,35,7,5,1,1,0,0,,0,,0,0,,1,5,60,1,1,,0,2,0,0,1,,7,,3,1,2,0,,,180,11,17047,355,3
12B191,18,40205,1,1,0,1,27,1121,1,62,4,3,1,1,0,0,,0,,0,0,,3,2,90,1,1,,0,2,0,0,2,,7,,1,2,0,0,,,540,11,32237,355,3
12B191,18,40205,3,1,0,2,27,1121,2,48,7,2,7,1,0,0,,0,,0,0,,2,3,40,1,1,,0,2,0,0,3,,7,,1,1,1,0,,,200,11,19276,355,3
12B191,18,40205,2,1,0,3,27,1121,2,21,7,2,6,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,28316,355,3
13B192,18,40302,4,1,0,1,27,1121,2,78,2,6,8,1,0,0,,0,,0,0,,2,4,20,1,1,,1,0,0,0,4,,6,,1,1,2,0,,,80,12,11216,356,4
13B192,18,40302,2,1,2,3,27,1121,1,22,4,3,4,1,0,0,,0,,0,0,,1,1,60,1,5,,0,2,0,0,3,,7,,2,2,0,0,,,420,11,47297,356,4
13B192,18,40302,1,1,0,3,27,1121,1,30,7,5,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,11510,356,4
13B192,18,40302,3,1,0,1,27,1121,2,38,7,5,1,1,0,0,,0,,0,0,,2,5,40,1,5,,0,2,0,0,3,,7,,1,2,0,0,,,120,12,19946,356,4
12A206,18,40325,3,1,0,1,27,1121,1,64,3,1,1,1,0,0,,0,,0,0,,2,1,60,1,1,,0,2,0,0,4,,7,,1,2,0,0,,,420,11,5668,357,3
12A206,18,40325,4,1,0,3,27,1121,1,57,4,3,1,2,2,0,,5,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,11336,357,3
12A206,18,40325,1,1,0,1,27,1121,2,63,7,5,8,1,0,0,,0,,0,0,,2,5,20,1,5,,1,0,0,0,4,,6,,1,1,1,0,,,60,12,5881,357,3
12A206,18,40325,2,1,0,2,27,1121,2,59,9,2,7,1,0,0,,0,,0,0,,2,4,30,1,5,,1,0,0,0,4,,6,,1,2,0,0,,,120,12,11762,357,3
12B192,18,40332,1,1,0,1,27,1121,1,51,4,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,20992,358,3
12B192,18,40332,3,1,0,2,27,1121,2,63,7,2,7,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,18545,358,3
12B192,18,40332,2,1,0,3,27,1121,2,55,6,3,7,1,0,0,,0,,0,0,,2,4,30,1,1,,0,0,0,4,4,,6,,1,1,1,0,,,120,12,18545,358,3
12B192,18,40332,4,1,0,2,27,1121,2,42,2,6,7,1,0,0,,0,,0,0,,2,2,90,2,2,,1,0,0,0,4,,6,,1,1,2,0,,,540,11,12944,358,3
11A198,18,40390,1,1,0,1,27,1121,2,44,7,4,1,1,0,0,,0,,0,0,,2,4,120,1,2,,0,2,0,0,3,,7,,1,1,2,0,,,480,11,11872,359,2
11A198,18,40390,2,1,0,2,27,1121,1,27,7,5,4,1,0,0,,0,,0,0,,2,1,30,1,1,,0,2,0,0,1,,7,,1,1,3,0,,,210,11,27401,359,2
11A198,18,40390,3,1,0,2,27,1121,1,77,0,,1,1,0,0,,0,,0,0,,2,5,30,1,1,,1,0,0,0,4,,6,,1,1,2,0,,,90,12,12598,359,2
12A204,19,40007,1,1,0,1,3,1121,2,31,7,5,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,23238,360,3
12A204,19,40007,2,1,0,2,3,1121,2,64,5,6,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,27650,360,3
12A204,19,40007,3,1,0,1,3,1121,2,51,7,6,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6639,360,3
12A204,19,40007,4,1,0,1,3,1121,1,58,7,2,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,19986,360,3
12A198,19,40012,4,1,0,2,3,1121,2,57,7,5,1,1,0,0,,0,,0,0,,2,4,30,1,1,,0,2,0,0,4,,7,,2,1,1,0,,,120,12,49153,361,4
12A198,19,40012,3,1,0,2,3,1121,2,58,6,3,7,1,0,0,,0,,0,0,,2,4,30,1,1,,1,0,0,0,4,,7,,1,1,2,0,,,120,12,19662,361,4
12A198,19,40012,2,1,0,3,3,1121,2,88,2,6,7,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,46298,361,4
12A198,19,40012,1,1,0,2,3,1121,2,48,6,3,1,1,0,0,,0,,0,0,,2,5,40,1,1,,0,0,3,0,4,,7,,2,1,1,0,,,120,12,18885,361,4
12A198,19,40013,4,1,0,2,3,1121,2,55,3,3,8,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,35930,362,3
12A198,19,40013,1,1,0,1,3,1121,1,41,2,6,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,18312,362,3
12A198,19,40013,3,1,0,3,3,1121,2,22,7,4,4,1,0,0,,0,,0,0,,2,5,20,1,1,,0,0,3,0,2,,7,,3,9,0,0,,,60,12,30418,362,3
12A198,19,40013,2,1,0,2,3,1121,2,68,2,6,7,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,8461,362,3
11A198,19,40014,4,1,0,2,3,1121,2,50,2,5,1,1,0,0,,0,,0,0,,2,2,120,1,1,,1,0,0,0,4,,6,,2,1,3,0,,,720,11,12468,363,2
11A198,19,40014,2,1,0,2,3,1121,2,50,3,3,7,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,24936,363,2
11A198,19,40014,1,1,0,2,3,1121,2,62,2,6,8,1,0,0,,0,,0,0,,2,1,15,1,1,,0,0,0,4,4,,6,,2,1,2,0,,,105,12,25961,363,2
11A198,19,40014,3,1,0,3,3,1121,2,22,7,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,27472,363,2
12B193,19,40022,4,1,0,4,3,1121,2,22,6,3,1,2,1,3,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,42417,364,3
12B193,19,40022,1,1,0,5,3,1121,2,26,4,3,3,1,0,0,,0,,0,0,,2,3,120,1,2,,0,0,0,4,4,,6,,2,1,1,0,,,600,11,50532,364,3
12B193,19,40022,3,1,0,2,3,1121,2,52,2,6,1,2,2,0,,2,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,28876,364,3
12B193,19,40022,2,1,0,1,3,1121,1,55,7,3,1,1,0,0,,0,,0,0,,2,4,30,1,5,,0,0,3,0,3,,7,,1,1,2,0,,,120,12,14487,364,3
11A204,19,40048,2,1,0,1,3,1121,2,77,2,6,8,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16234,365,2
11A204,19,40048,1,1,0,2,3,1121,2,47,4,3,7,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,19865,365,2
11A204,19,40048,4,1,1,1,3,1121,1,60,3,3,1,1,0,0,,0,,0,0,,2,5,40,1,1,,0,0,0,4,4,,7,,1,1,2,0,,,120,12,6644,365,2
12A204,19,40050,2,1,0,2,3,1121,2,46,7,4,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,12851,366,3
12A204,19,40050,4,1,0,2,3,1121,2,32,4,2,1,1,0,0,,0,,0,0,,2,4,60,1,1,,0,2,3,0,4,,2,,2,1,3,0,,,240,11,22489,366,3
12A204,19,40053,1,1,0,2,3,1121,1,26,3,2,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16325,367,3
12A204,19,40053,4,1,1,1,3,1121,2,66,3,3,7,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,7954,367,3
12A204,19,40053,3,1,0,2,3,1121,2,22,6,3,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,19064,367,3
12A207,19,40060,3,1,0,4,3,1121,1,26,4,1,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,34134,368,3
12A207,19,40060,4,1,0,1,3,1121,1,58,4,3,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,27228,368,3
12A207,19,40060,1,1,0,1,3,1121,2,49,3,1,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,20352,368,3
12A207,19,40060,2,1,0,2,3,1121,2,49,6,3,1,1,0,0,,0,,0,0,,2,2,25,1,1,,1,0,0,0,4,,2,,2,1,1,0,,,150,11,33920,368,3
11A198,19,40061,4,1,0,1,3,1121,1,38,7,4,1,1,0,0,,0,,0,0,,2,6,40,1,1,,0,0,3,0,4,,7,,2,1,1,0,,,80,12,12109,369,2
11A198,19,40061,2,1,0,2,3,1121,2,38,3,3,7,1,0,0,,0,,0,0,,2,3,60,1,1,,1,0,0,0,4,,7,,4,1,1,0,,,300,11,14923,369,2
11A198,19,40061,3,1,0,3,3,1121,1,20,4,3,1,1,0,0,,0,,0,0,,1,4,180,1,1,,0,0,3,0,1,,7,,3,1,2,0,,,720,11,17693,369,2
11A198,19,40061,1,1,1,2,3,1121,2,19,3,3,7,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,13409,369,2
13A207,19,40062,2,1,0,2,3,1121,2,65,7,5,7,1,0,0,,0,,0,0,,2,3,60,1,2,,1,0,0,0,4,,2,,1,1,1,0,,,300,11,21715,370,4
13A207,19,40062,1,1,0,3,3,1121,1,29,7,5,1,1,0,0,,0,,0,0,,2,4,120,1,1,,1,0,0,0,4,,2,,3,1,1,0,,,480,11,44568,370,4
12A207,19,40063,3,1,0,1,3,1121,2,52,7,4,8,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,26207,371,3
12A198,19,40063,4,1,0,1,3,1121,2,28,7,4,1,1,0,0,,0,,0,0,,2,4,45,1,2,,1,0,0,0,4,,4,,1,1,1,0,,,180,11,10113,371,3
12A207,19,40063,4,1,0,2,3,1121,2,60,3,3,7,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,13643,371,3
